item_id,upc,item_desc,product_key,pos_desc,department_code,department_name,category_code,category_name,brand,vendor,unit_price,unit_cost,cost_source,margin_pct,food_stamp,wic,season,popularity,observed_units_per_day,demand_source
00200000005142,200000005142,POLLOCK TRADITIONAL SMOKED FISH 16 OZ,POLLOCK TRADITIONAL SMOKED FISH,POLLOCK TRADITIONAL SM,19,Seafood,191,SMOKED FISH,Dvina,Continental Wholesale,15.9,10.215,synthetic,35.8,Y,N,holiday,6.7248e-06,,synthetic
00200000005143,200000005143,CLASSIC CANNED FISH 12 OZ,CLASSIC CANNED FISH,CLASSIC CANNED FISH 12,19,Seafood,194,CANNED FISH,Kolos,,4.84,3.5155,synthetic,27.4,Y,N,flat,6.487e-07,,synthetic
00200000005144,200000005144,SELECT ORIGINAL CANNED FISH 400 G,SELECT ORIGINAL CANNED FISH,SELECT ORIGINAL CANNED,19,Seafood,194,CANNED FISH,Dunav,Northfield Bakery Supply,2.18,1.4564,synthetic,33.2,Y,N,flat,7.567e-07,,synthetic
00200000005145,200000005145,SPRAT HOMESTYLE SMOKED FISH 1 LB,SPRAT HOMESTYLE SMOKED FISH,SPRAT HOMESTYLE SMOKED,19,Seafood,191,SMOKED FISH,,,11.99,7.4395,synthetic,38.0,Y,N,holiday,7.196e-07,,synthetic
00200000005146,200000005146,SELECT CANNED FISH 500 G,SELECT CANNED FISH,SELECT CANNED FISH 500,19,Seafood,194,CANNED FISH,,Continental Wholesale,4.84,3.1232,synthetic,35.5,Y,N,flat,7.9061e-06,,synthetic
00200000005147,200000005147,FILLET HERRING 500 G,FILLET HERRING,FILLET HERRING 500 G,19,Seafood,193,HERRING,Kolos,Lakeshore Dairy Co,16.06,10.4519,synthetic,34.9,Y,N,winter,3.1516e-06,,synthetic
00200000005148,200000005148,IN OIL FARMHOUSE HERRING 1 LB,IN OIL FARMHOUSE HERRING,IN OIL FARMHOUSE HERRI,19,Seafood,193,HERRING,,Lakeshore Dairy Co,6.94,4.4765,synthetic,35.5,Y,N,spring,1.4325e-06,,synthetic
00200000005149,200000005149,CLASSIC CANNED FISH 200 G,CLASSIC CANNED FISH,CLASSIC CANNED FISH 20,19,Seafood,194,CANNED FISH,Yarilo,Continental Wholesale,9.98,6.7145,synthetic,32.7,Y,N,flat,5.114e-07,,synthetic
00200000005150,200000005150,HALIBUT SMOKED FISH 8 OZ,HALIBUT SMOKED FISH,HALIBUT SMOKED FISH 8 ,19,Seafood,191,SMOKED FISH,,,10.31,7.0288,synthetic,31.8,Y,N,holiday,7.086e-07,,synthetic
00200000005151,200000005151,MATJES HERRING 16 OZ,MATJES HERRING,MATJES HERRING 16 OZ,19,Seafood,193,HERRING,Blue Danube,,6.52,4.3214,synthetic,33.7,Y,N,summer,6.7612e-06,,synthetic
00200000005152,200000005152,TRADITIONAL CANNED FISH 200 G,TRADITIONAL CANNED FISH,TRADITIONAL CANNED FIS,19,Seafood,194,CANNED FISH,,,8.96,5.8555,synthetic,34.6,Y,N,fall,5.0318e-06,,synthetic
00200000005153,200000005153,TROUT SMOKED FISH 8 OZ,TROUT SMOKED FISH,TROUT SMOKED FISH 8 OZ,19,Seafood,191,SMOKED FISH,Alenka,Overland Foods,15.32,10.431,synthetic,31.9,Y,N,holiday,1.8712e-06,,synthetic
00200000005154,200000005154,WHOLE GARDEN HERRING 400 G,WHOLE GARDEN HERRING,WHOLE GARDEN HERRING 4,19,Seafood,193,HERRING,,Keystone Grocers Supply,5.0,3.4215,synthetic,31.6,Y,N,winter,6.656e-07,,synthetic
00200000005155,200000005155,WHOLE HERRING 500 G,WHOLE HERRING,WHOLE HERRING 500 G,19,Seafood,193,HERRING,Orlik,Lakeshore Dairy Co,4.99,3.3916,synthetic,32.0,Y,N,winter,7.307e-07,,synthetic
00200000005156,200000005156,HALIBUT SELECT SMOKED FISH 2 LB,HALIBUT SELECT SMOKED FISH,HALIBUT SELECT SMOKED ,19,Seafood,191,SMOKED FISH,,Fairline Produce,10.38,7.4763,synthetic,28.0,Y,N,holiday,1.1481e-06,,synthetic
00200000005157,200000005157,MATJES HERRING 500 G,MATJES HERRING,MATJES HERRING 500 G,19,Seafood,193,HERRING,,Continental Wholesale,6.09,4.1638,synthetic,31.6,Y,N,winter,1.85262e-05,,synthetic
00200000005158,200000005158,GARDEN CANNED FISH 500 G,GARDEN CANNED FISH,GARDEN CANNED FISH 500,19,Seafood,194,CANNED FISH,Lastochka,,2.5,1.7977,synthetic,28.1,Y,N,holiday,2.4158e-06,,synthetic
00200000005159,200000005159,FARMHOUSE FAMILY CANNED FISH 12 OZ,FARMHOUSE FAMILY CANNED FISH,FARMHOUSE FAMILY CANNE,19,Seafood,194,CANNED FISH,Nevsky,Ironwood Supply,6.67,4.1985,synthetic,37.1,Y,N,flat,1.4511e-06,,synthetic
00200000005160,200000005160,COD ORIGINAL FRESH FISH 1 LB,COD ORIGINAL FRESH FISH,COD ORIGINAL FRESH FIS,19,Seafood,192,FRESH FISH,,Granary Trading,7.31,4.6464,synthetic,36.4,Y,N,flat,1.0786e-06,,synthetic
00200000005161,200000005161,HOMESTYLE PREMIUM CANNED FISH 200 G,HOMESTYLE PREMIUM CANNED FISH,HOMESTYLE PREMIUM CANN,19,Seafood,194,CANNED FISH,Elbrus,,2.34,1.4384,synthetic,38.5,Y,N,winter,1.3622e-06,,synthetic
00200000005162,200000005162,CAPELIN SMOKED FISH 400 G,CAPELIN SMOKED FISH,CAPELIN SMOKED FISH 40,19,Seafood,191,SMOKED FISH,Baltika Bay,Ironwood Supply,18.77,13.4845,synthetic,28.2,Y,N,fall,1.4296e-06,,synthetic
00200000005163,200000005163,WHOLE HERRING 400 G,WHOLE HERRING,WHOLE HERRING 400 G,19,Seafood,193,HERRING,Lastochka,Ironwood Supply,16.09,10.3819,synthetic,35.5,Y,N,holiday,6.84156e-05,,synthetic
00200000005164,200000005164,POLLOCK PREMIUM SMOKED FISH 12 OZ,POLLOCK PREMIUM SMOKED FISH,POLLOCK PREMIUM SMOKED,19,Seafood,191,SMOKED FISH,,Fairline Produce,37.01,26.9757,synthetic,27.1,Y,N,holiday,5.05e-07,,synthetic
00200000005165,200000005165,HALIBUT GARDEN SMOKED FISH 200 G,HALIBUT GARDEN SMOKED FISH,HALIBUT GARDEN SMOKED ,19,Seafood,191,SMOKED FISH,,Harbor Point Foods,18.04,12.0197,synthetic,33.4,Y,N,winter,5.031e-07,,synthetic
00200000005166,200000005166,VILLAGE CLASSIC CANNED FISH 6 OZ,VILLAGE CLASSIC CANNED FISH,VILLAGE CLASSIC CANNED,19,Seafood,194,CANNED FISH,Sever,,7.06,4.2776,synthetic,39.4,Y,N,flat,4.2205e-06,,synthetic
00200000005167,200000005167,HOMESTYLE CANNED FISH 8 OZ,HOMESTYLE CANNED FISH,HOMESTYLE CANNED FISH ,19,Seafood,194,CANNED FISH,Lastochka,Northfield Bakery Supply,3.54,2.5409,synthetic,28.2,Y,N,summer,4.1284e-06,,synthetic
00200000005168,200000005168,FILLET FARMHOUSE HERRING 16 OZ,FILLET FARMHOUSE HERRING,FILLET FARMHOUSE HERRI,19,Seafood,193,HERRING,,Meridian Import Group,6.89,4.8434,synthetic,29.7,Y,N,winter,5.871e-07,,synthetic
00200000005169,200000005169,ORIGINAL CLASSIC CANNED FISH 2 LB,ORIGINAL CLASSIC CANNED FISH,ORIGINAL CLASSIC CANNE,19,Seafood,194,CANNED FISH,Cedar Hollow,Junction Foods,6.54,4.6902,synthetic,28.3,Y,N,flat,1.3087e-06,,synthetic
00200000005170,200000005170,SELECT CANNED FISH 2 LB,SELECT CANNED FISH,SELECT CANNED FISH 2 L,19,Seafood,194,CANNED FISH,White Birch,Granary Trading,9.04,6.305,synthetic,30.3,Y,N,flat,1.0292e-06,,synthetic
00200000005171,200000005171,MATJES CLASSIC HERRING 400 G,MATJES CLASSIC HERRING,MATJES CLASSIC HERRING,19,Seafood,193,HERRING,Cherna Gora,Eastgate Distributors,5.55,3.4475,synthetic,37.9,Y,N,winter,5.211e-07,,synthetic
00200000005172,200000005172,WHOLE HERRING 250 G,WHOLE HERRING,WHOLE HERRING 250 G,19,Seafood,193,HERRING,Ivanko,,8.33,5.6266,synthetic,32.5,Y,N,winter,6.628e-07,,synthetic
00200000005173,200000005173,POLLOCK GARDEN SMOKED FISH 8 OZ,POLLOCK GARDEN SMOKED FISH,POLLOCK GARDEN SMOKED ,19,Seafood,191,SMOKED FISH,,Granary Trading,8.96,6.5878,synthetic,26.5,Y,N,holiday,3.9769e-06,,synthetic
00200000005174,200000005174,IN OIL VILLAGE HERRING 1 KG,IN OIL VILLAGE HERRING,IN OIL VILLAGE HERRING,19,Seafood,193,HERRING,Yarilo,Harbor Point Foods,7.11,4.3337,synthetic,39.0,Y,N,winter,1.8195e-06,,synthetic
00200000005175,200000005175,WHOLE HERRING 200 G,WHOLE HERRING,WHOLE HERRING 200 G,19,Seafood,193,HERRING,,,12.23,8.2025,synthetic,32.9,Y,N,winter,7.19006e-05,,synthetic
00200000005176,200000005176,TRADITIONAL CANNED FISH 250 G,TRADITIONAL CANNED FISH,TRADITIONAL CANNED FIS,19,Seafood,194,CANNED FISH,,,6.45,4.6971,synthetic,27.2,Y,N,flat,1.434e-06,,synthetic
00200000005177,200000005177,PREMIUM CANNED FISH 1 KG,PREMIUM CANNED FISH,PREMIUM CANNED FISH 1 ,19,Seafood,194,CANNED FISH,Elbrus,,7.46,5.1541,synthetic,30.9,Y,N,flat,5.6e-07,,synthetic
00200000005178,200000005178,IN WINE SAUCE HERRING 1 LB,IN WINE SAUCE HERRING,IN WINE SAUCE HERRING ,19,Seafood,193,HERRING,,Belmont Provisions,13.88,8.9194,synthetic,35.7,Y,N,holiday,1.1435e-06,,synthetic
00200000005179,200000005179,GARDEN PREMIUM CANNED FISH 200 G,GARDEN PREMIUM CANNED FISH,GARDEN PREMIUM CANNED ,19,Seafood,194,CANNED FISH,Ekran,Belmont Provisions,3.46,2.1875,synthetic,36.8,Y,N,spring,5.277e-07,,synthetic
00200000005180,200000005180,PERCH CLASSIC FRESH FISH 400 G,PERCH CLASSIC FRESH FISH,PERCH CLASSIC FRESH FI,19,Seafood,192,FRESH FISH,Dunav,,10.28,6.8034,synthetic,33.8,Y,N,flat,1.4132e-06,,synthetic
00200000005181,200000005181,SELECT CANNED FISH 8 OZ,SELECT CANNED FISH,SELECT CANNED FISH 8 O,19,Seafood,194,CANNED FISH,,,3.8,2.7551,synthetic,27.5,Y,N,fall,4.4494e-06,,synthetic
00200000005182,200000005182,POLLOCK SMOKED FISH 1 KG,POLLOCK SMOKED FISH,POLLOCK SMOKED FISH 1 ,19,Seafood,191,SMOKED FISH,Vesna,,8.05,5.366,synthetic,33.3,Y,N,holiday,1.8141e-06,,synthetic
00200000005183,200000005183,BREAM FRESH FISH 200 G,BREAM FRESH FISH,BREAM FRESH FISH 200 G,19,Seafood,192,FRESH FISH,Falcon Ridge,,18.81,13.8254,synthetic,26.5,Y,N,flat,6.374e-07,,synthetic
00200000005184,200000005184,PIKE FRESH FISH 1 LB,PIKE FRESH FISH,PIKE FRESH FISH 1 LB,19,Seafood,192,FRESH FISH,,Harbor Point Foods,7.47,5.3937,synthetic,27.8,Y,N,flat,6.834e-07,,synthetic
00200000005185,200000005185,MACKEREL TRADITIONAL SMOKED FISH 500 G,MACKEREL TRADITIONAL SMOKED FISH,MACKEREL TRADITIONAL S,19,Seafood,191,SMOKED FISH,Radost,,18.4,12.4079,synthetic,32.6,Y,N,holiday,9.313e-07,,synthetic
00200000005186,200000005186,MACKEREL CLASSIC SMOKED FISH 1 LB,MACKEREL CLASSIC SMOKED FISH,MACKEREL CLASSIC SMOKE,19,Seafood,191,SMOKED FISH,Cherna Gora,Continental Wholesale,33.04,23.8599,synthetic,27.8,Y,N,winter,1.1082e-06,,synthetic
00200000005187,200000005187,FILLET HERRING 6 OZ,FILLET HERRING,FILLET HERRING 6 OZ,19,Seafood,193,HERRING,,Belmont Provisions,5.65,4.1065,synthetic,27.3,Y,N,fall,1.0783e-06,,synthetic
00200000005188,200000005188,ORIGINAL CANNED FISH 1 KG,ORIGINAL CANNED FISH,ORIGINAL CANNED FISH 1,19,Seafood,194,CANNED FISH,,Continental Wholesale,6.62,4.8967,synthetic,26.0,Y,N,flat,2.1223e-06,,synthetic
00200000005189,200000005189,PIKE FAMILY FRESH FISH 6 OZ,PIKE FAMILY FRESH FISH,PIKE FAMILY FRESH FISH,19,Seafood,192,FRESH FISH,,Harbor Point Foods,24.44,16.7974,synthetic,31.3,Y,N,flat,1.744e-06,,synthetic
00200000005190,200000005190,COD FAMILY FRESH FISH 1 LB,COD FAMILY FRESH FISH,COD FAMILY FRESH FISH ,19,Seafood,192,FRESH FISH,Lastochka,,21.58,15.6432,synthetic,27.5,Y,N,flat,1.1512e-06,,synthetic
00200000005191,200000005191,POLLOCK SMOKED FISH 6 OZ,POLLOCK SMOKED FISH,POLLOCK SMOKED FISH 6 ,19,Seafood,191,SMOKED FISH,,Meridian Import Group,8.87,6.3702,synthetic,28.2,Y,N,holiday,1.2657e-06,,synthetic
00200000005192,200000005192,CAPELIN SMOKED FISH 250 G,CAPELIN SMOKED FISH,CAPELIN SMOKED FISH 25,19,Seafood,191,SMOKED FISH,Lastochka,Harbor Point Foods,17.34,11.1597,synthetic,35.6,Y,N,holiday,7.5643e-06,,synthetic
00200000005193,200000005193,MATJES TRADITIONAL HERRING 500 G,MATJES TRADITIONAL HERRING,MATJES TRADITIONAL HER,19,Seafood,193,HERRING,Baltika Bay,Dockside Seafood Co,6.12,4.0663,synthetic,33.6,Y,N,winter,6.488e-07,,synthetic
00200000005194,200000005194,CARP FARMHOUSE FRESH FISH 100 G,CARP FARMHOUSE FRESH FISH,CARP FARMHOUSE FRESH F,19,Seafood,192,FRESH FISH,Fjordline,Lakeshore Dairy Co,14.56,9.8201,synthetic,32.6,Y,N,flat,5.351e-07,,synthetic
00200000005195,200000005195,TRADITIONAL CANNED FISH 200 G,TRADITIONAL CANNED FISH,TRADITIONAL CANNED FIS,19,Seafood,194,CANNED FISH,,Ironwood Supply,9.61,6.8518,synthetic,28.7,Y,N,holiday,7.525e-07,,synthetic
00200000005196,200000005196,CARP PREMIUM FRESH FISH 200 G,CARP PREMIUM FRESH FISH,CARP PREMIUM FRESH FIS,19,Seafood,192,FRESH FISH,Lastochka,Harbor Point Foods,11.53,7.595,synthetic,34.1,Y,N,flat,4.9369e-06,,synthetic
00200000005197,200000005197,POLLOCK GARDEN SMOKED FISH 16 OZ,POLLOCK GARDEN SMOKED FISH,POLLOCK GARDEN SMOKED ,19,Seafood,191,SMOKED FISH,Sever,Dockside Seafood Co,29.95,20.4951,synthetic,31.6,Y,N,holiday,6.5254e-06,,synthetic
00200000005198,200000005198,MACKEREL SMOKED FISH 250 G,MACKEREL SMOKED FISH,MACKEREL SMOKED FISH 2,19,Seafood,191,SMOKED FISH,,Ironwood Supply,18.28,12.2044,synthetic,33.2,Y,N,spring,1.00737e-05,,synthetic
00200000005199,200000005199,HALIBUT SMOKED FISH 400 G,HALIBUT SMOKED FISH,HALIBUT SMOKED FISH 40,19,Seafood,191,SMOKED FISH,Dvina,,11.14,7.6236,synthetic,31.6,Y,N,holiday,6.59318e-05,,synthetic
00200000005200,200000005200,WHOLE HERRING 2 LB,WHOLE HERRING,WHOLE HERRING 2 LB,19,Seafood,193,HERRING,,,6.9,4.3048,synthetic,37.6,Y,N,winter,2.1734e-06,,synthetic
00200000005201,200000005201,PREMIUM CANNED FISH 1 LB,PREMIUM CANNED FISH,PREMIUM CANNED FISH 1 ,19,Seafood,194,CANNED FISH,Baltika Bay,Northfield Bakery Supply,7.74,5.4525,synthetic,29.6,Y,N,flat,6.774e-07,,synthetic
00200000005202,200000005202,TRADITIONAL CANNED FISH 500 G,TRADITIONAL CANNED FISH,TRADITIONAL CANNED FIS,19,Seafood,194,CANNED FISH,Jantar,Belmont Provisions,2.15,1.384,synthetic,35.6,Y,N,flat,6.934e-07,,synthetic
00200000005203,200000005203,PERCH FRESH FISH 400 G,PERCH FRESH FISH,PERCH FRESH FISH 400 G,19,Seafood,192,FRESH FISH,,,7.59,4.9445,synthetic,34.9,Y,N,flat,5.23805e-05,,synthetic
00200000005204,200000005204,ORIGINAL VILLAGE CANNED FISH 1 KG,ORIGINAL VILLAGE CANNED FISH,ORIGINAL VILLAGE CANNE,19,Seafood,194,CANNED FISH,Fjordline,Lakeshore Dairy Co,2.0,1.3191,synthetic,34.0,Y,N,flat,6.409e-07,,synthetic
00200000005205,200000005205,TROUT SMOKED FISH 2 LB,TROUT SMOKED FISH,TROUT SMOKED FISH 2 LB,19,Seafood,191,SMOKED FISH,,Continental Wholesale,23.91,17.0073,synthetic,28.9,Y,N,holiday,5.7384e-06,,synthetic
00200000005206,200000005206,COD FRESH FISH 500 G,COD FRESH FISH,COD FRESH FISH 500 G,19,Seafood,192,FRESH FISH,,Granary Trading,14.11,10.2604,synthetic,27.3,Y,N,flat,1.2179e-06,,synthetic
00200000005207,200000005207,FAMILY HOMESTYLE CANNED FISH 500 G,FAMILY HOMESTYLE CANNED FISH,FAMILY HOMESTYLE CANNE,19,Seafood,194,CANNED FISH,,Belmont Provisions,6.22,4.1954,synthetic,32.6,Y,N,flat,6.739e-07,,synthetic
00200000005208,200000005208,FILLET VILLAGE HERRING 16 OZ,FILLET VILLAGE HERRING,FILLET VILLAGE HERRING,19,Seafood,193,HERRING,Yarilo,,7.93,5.4617,synthetic,31.1,Y,N,spring,5.067e-07,,synthetic
00200000005209,200000005209,PERCH GARDEN FRESH FISH 250 G,PERCH GARDEN FRESH FISH,PERCH GARDEN FRESH FIS,19,Seafood,192,FRESH FISH,Zorka,,7.61,4.6963,synthetic,38.3,Y,N,holiday,1.8066e-06,,synthetic
00200000005210,200000005210,SALMON SMOKED FISH 400 G,SALMON SMOKED FISH,SALMON SMOKED FISH 400,19,Seafood,191,SMOKED FISH,,Fairline Produce,10.09,6.2444,synthetic,38.1,Y,N,holiday,8.8515e-06,,synthetic
00200000005211,200000005211,MACKEREL SMOKED FISH 8 OZ,MACKEREL SMOKED FISH,MACKEREL SMOKED FISH 8,19,Seafood,191,SMOKED FISH,,Overland Foods,21.07,15.1023,synthetic,28.3,Y,N,holiday,6.043e-07,,synthetic
00200000005212,200000005212,POLLOCK FAMILY SMOKED FISH 1 KG,POLLOCK FAMILY SMOKED FISH,POLLOCK FAMILY SMOKED ,19,Seafood,191,SMOKED FISH,,Harbor Point Foods,22.99,15.7686,synthetic,31.4,Y,N,holiday,5.343e-07,,synthetic
00200000005213,200000005213,PERCH HOMESTYLE FRESH FISH 1 LB,PERCH HOMESTYLE FRESH FISH,PERCH HOMESTYLE FRESH ,19,Seafood,192,FRESH FISH,Zorka,,8.36,5.1712,synthetic,38.1,Y,N,flat,1.52449e-05,,synthetic
00200000005214,200000005214,FLOUNDER FRESH FISH 250 G,FLOUNDER FRESH FISH,FLOUNDER FRESH FISH 25,19,Seafood,192,FRESH FISH,Uralsk,Anchor Foods Import,7.05,4.7688,synthetic,32.4,Y,N,flat,1.8387e-06,,synthetic
00200000005215,200000005215,SELECT CLASSIC CANNED FISH 100 G,SELECT CLASSIC CANNED FISH,SELECT CLASSIC CANNED ,19,Seafood,194,CANNED FISH,Nevsky,Belmont Provisions,2.03,1.2585,synthetic,38.0,Y,N,winter,0.0019736057,,synthetic
00200000005216,200000005216,BREAM FRESH FISH 400 G,BREAM FRESH FISH,BREAM FRESH FISH 400 G,19,Seafood,192,FRESH FISH,,Harbor Point Foods,14.18,9.6519,synthetic,31.9,Y,N,flat,1.53311e-05,,synthetic
00200000005217,200000005217,GARDEN CANNED FISH 100 G,GARDEN CANNED FISH,GARDEN CANNED FISH 100,19,Seafood,194,CANNED FISH,,Continental Wholesale,4.38,2.8297,synthetic,35.4,Y,N,flat,6.889e-07,,synthetic
00200000005218,200000005218,CLASSIC CANNED FISH 250 G,CLASSIC CANNED FISH,CLASSIC CANNED FISH 25,19,Seafood,194,CANNED FISH,Blue Danube,,7.93,5.2015,synthetic,34.4,Y,N,fall,6.97e-07,,synthetic
00200000005219,200000005219,WHOLE VILLAGE HERRING 2 LB,WHOLE VILLAGE HERRING,WHOLE VILLAGE HERRING ,19,Seafood,193,HERRING,,Ironwood Supply,5.01,3.6155,synthetic,27.8,Y,N,winter,6.8e-07,,synthetic
00200000005220,200000005220,WHOLE ORIGINAL HERRING 500 G,WHOLE ORIGINAL HERRING,WHOLE ORIGINAL HERRING,19,Seafood,193,HERRING,Jantar,Ironwood Supply,8.9,5.6048,synthetic,37.0,Y,N,holiday,9.998e-07,,synthetic
00200000005221,200000005221,COD FRESH FISH 6 OZ,COD FRESH FISH,COD FRESH FISH 6 OZ,19,Seafood,192,FRESH FISH,White Birch,Eastgate Distributors,15.58,11.0534,synthetic,29.1,Y,N,flat,3.4712e-06,,synthetic
00200000005222,200000005222,FLOUNDER FRESH FISH 200 G,FLOUNDER FRESH FISH,FLOUNDER FRESH FISH 20,19,Seafood,192,FRESH FISH,Falcon Ridge,,9.33,5.7205,synthetic,38.7,Y,N,flat,7.8591e-06,,synthetic
00200000005223,200000005223,CARP FRESH FISH 8 OZ,CARP FRESH FISH,CARP FRESH FISH 8 OZ,19,Seafood,192,FRESH FISH,Lastochka,Continental Wholesale,7.13,4.9823,synthetic,30.1,Y,N,flat,9.028e-07,,synthetic
00200000005224,200000005224,PIKE FRESH FISH 8 OZ,PIKE FRESH FISH,PIKE FRESH FISH 8 OZ,19,Seafood,192,FRESH FISH,Fjordline,,9.79,7.1437,synthetic,27.0,Y,N,flat,2.01404e-05,,synthetic
00200000005225,200000005225,COD FRESH FISH 1 LB,COD FRESH FISH,COD FRESH FISH 1 LB,19,Seafood,192,FRESH FISH,White Birch,Lakeshore Dairy Co,15.22,10.2418,synthetic,32.7,Y,N,flat,3.81472e-05,,synthetic
00200000005226,200000005226,SALMON SMOKED FISH 400 G,SALMON SMOKED FISH,SALMON SMOKED FISH 400,19,Seafood,191,SMOKED FISH,Alenka,,20.23,14.058,synthetic,30.5,Y,N,summer,1.01796e-05,,synthetic
00200000005227,200000005227,IN WINE SAUCE HERRING 1 KG,IN WINE SAUCE HERRING,IN WINE SAUCE HERRING ,19,Seafood,193,HERRING,Uralsk,Overland Foods,5.47,4.002,synthetic,26.8,Y,N,winter,6.146e-07,,synthetic
00200000005228,200000005228,FLOUNDER FRESH FISH 400 G,FLOUNDER FRESH FISH,FLOUNDER FRESH FISH 40,19,Seafood,192,FRESH FISH,,Granary Trading,15.38,10.8754,synthetic,29.3,Y,N,flat,6.458e-07,,synthetic
00200000005229,200000005229,PREMIUM CANNED FISH 2 LB,PREMIUM CANNED FISH,PREMIUM CANNED FISH 2 ,19,Seafood,194,CANNED FISH,Nevsky,Ironwood Supply,2.0,1.3657,synthetic,31.7,Y,N,flat,1.7702e-06,,synthetic
00200000005230,200000005230,MACKEREL SMOKED FISH 12 OZ,MACKEREL SMOKED FISH,MACKEREL SMOKED FISH 1,19,Seafood,191,SMOKED FISH,,,8.46,5.2356,synthetic,38.1,Y,N,holiday,5.578e-07,,synthetic
00200000005231,200000005231,SPRAT SELECT SMOKED FISH 1 KG,SPRAT SELECT SMOKED FISH,SPRAT SELECT SMOKED FI,19,Seafood,191,SMOKED FISH,Ekran,Overland Foods,19.05,13.1761,synthetic,30.8,Y,N,holiday,2.1015e-06,,synthetic
00200000005232,200000005232,MATJES HERRING 400 G,MATJES HERRING,MATJES HERRING 400 G,19,Seafood,193,HERRING,,Lakeshore Dairy Co,11.93,8.6985,synthetic,27.1,Y,N,winter,2.8143e-06,,synthetic
00200000005233,200000005233,FLOUNDER FRESH FISH 200 G,FLOUNDER FRESH FISH,FLOUNDER FRESH FISH 20,19,Seafood,192,FRESH FISH,Tulip Farms,Meridian Import Group,16.06,10.598,synthetic,34.0,Y,N,flat,5.785e-07,,synthetic
00200000005234,200000005234,IN WINE SAUCE FAMILY HERRING 8 OZ,IN WINE SAUCE FAMILY HERRING,IN WINE SAUCE FAMILY H,19,Seafood,193,HERRING,,Dockside Seafood Co,9.95,6.8917,synthetic,30.7,Y,N,winter,6.8632e-06,,synthetic
00200000005235,200000005235,MATJES PREMIUM HERRING 8 OZ,MATJES PREMIUM HERRING,MATJES PREMIUM HERRING,19,Seafood,193,HERRING,Cedar Hollow,Meridian Import Group,5.65,3.4971,synthetic,38.1,Y,N,winter,9.4898e-06,,synthetic
00200000005236,200000005236,GARDEN CANNED FISH 400 G,GARDEN CANNED FISH,GARDEN CANNED FISH 400,19,Seafood,194,CANNED FISH,,Continental Wholesale,9.05,6.3528,synthetic,29.8,Y,N,flat,7.097e-07,,synthetic
00200000005237,200000005237,MACKEREL SMOKED FISH 16 OZ,MACKEREL SMOKED FISH,MACKEREL SMOKED FISH 1,19,Seafood,191,SMOKED FISH,Blue Danube,Eastgate Distributors,11.91,7.9196,synthetic,33.5,Y,N,holiday,7.25e-07,,synthetic
00200000005238,200000005238,COD CLASSIC FRESH FISH 2 LB,COD CLASSIC FRESH FISH,COD CLASSIC FRESH FISH,19,Seafood,192,FRESH FISH,,Meridian Import Group,7.71,5.448,synthetic,29.3,Y,N,holiday,2.23433e-05,,synthetic
00200000005239,200000005239,PERCH FRESH FISH 2 LB,PERCH FRESH FISH,PERCH FRESH FISH 2 LB,19,Seafood,192,FRESH FISH,Golden Steppe,,20.34,14.7107,synthetic,27.7,Y,N,flat,2.8121e-06,,synthetic
00200000005240,200000005240,WHOLE VILLAGE HERRING 100 G,WHOLE VILLAGE HERRING,WHOLE VILLAGE HERRING ,19,Seafood,193,HERRING,,Continental Wholesale,9.45,5.782,synthetic,38.8,Y,N,winter,5.06429e-05,,synthetic
00200000005241,200000005241,SELECT CANNED FISH 1 LB,SELECT CANNED FISH,SELECT CANNED FISH 1 L,19,Seafood,194,CANNED FISH,Blue Danube,Granary Trading,3.92,2.5779,synthetic,34.2,Y,N,flat,5.1531e-06,,synthetic
00200000005242,200000005242,PIKE FRESH FISH 250 G,PIKE FRESH FISH,PIKE FRESH FISH 250 G,19,Seafood,192,FRESH FISH,Blue Danube,Lakeshore Dairy Co,8.59,5.2576,synthetic,38.8,Y,N,flat,5.052e-07,,synthetic
00200000005243,200000005243,STURGEON ORIGINAL SMOKED FISH 8 OZ,STURGEON ORIGINAL SMOKED FISH,STURGEON ORIGINAL SMOK,19,Seafood,191,SMOKED FISH,Orlik,,8.57,5.7298,synthetic,33.1,Y,N,holiday,1.02243e-05,,synthetic
00200000005244,200000005244,BREAM FRESH FISH 12 OZ,BREAM FRESH FISH,BREAM FRESH FISH 12 OZ,19,Seafood,192,FRESH FISH,Amber Field,Granary Trading,14.32,9.6843,synthetic,32.4,Y,N,flat,1.2806e-06,,synthetic
00200000005245,200000005245,TROUT SMOKED FISH 2 LB,TROUT SMOKED FISH,TROUT SMOKED FISH 2 LB,19,Seafood,191,SMOKED FISH,,Junction Foods,24.83,15.9036,synthetic,35.9,Y,N,holiday,6.3811e-06,,synthetic
00200000005246,200000005246,BREAM FRESH FISH 16 OZ,BREAM FRESH FISH,BREAM FRESH FISH 16 OZ,19,Seafood,192,FRESH FISH,Blue Danube,Ironwood Supply,23.83,16.9056,synthetic,29.1,Y,N,fall,5.473e-07,,synthetic
00200000005247,200000005247,FILLET FAMILY HERRING 100 G,FILLET FAMILY HERRING,FILLET FAMILY HERRING ,19,Seafood,193,HERRING,Golden Steppe,Continental Wholesale,5.22,3.6903,synthetic,29.3,Y,N,winter,1.5029e-06,,synthetic
